"Label","English"
"STR_89_16D"," ハ゛ク゛なと゛の"
"STR_89_180"," こうかんなと゛か゛\"
"STR_89_191"," て゛きます」"
"STR_89_1B8","「ここて゛は\"
"STR_89_1C5"," ツ-ルやハ゛ク゛の"
"STR_89_1D9"," つうしんこうかんか゛\"
"STR_89_1EB"," て゛きます。"
"STR_89_1FC"," こちらの\"
"STR_89_208"," たんまつを"
"STR_89_218"," おつかいくた゛さい」"
"STR_89_243","「こちらの きかいて゛\"
"STR_89_255"," ハ゛ク゛のかいふくか゛"
"STR_89_26B"," て゛きます。"
"STR_89_27C"," こ゛し゛ゆうに\"
"STR_89_28B"," こ゛りようくた゛さい」"
"STR_89_2B7","「ここは\"
"STR_89_2C2"," ほかのハッカ-と"
"STR_89_2D5"," つうしんたいせんを\"
"STR_89_2E6"," するところて゛す。"
"STR_89_2FA"," つうしん\"
"STR_89_306"," たいせんこ゛の"
"STR_89_318"," ハ゛ク゛の\"
"STR_89_325"," し゛ょうたいは"
"STR_89_337"," たいせんまえに\"
"STR_89_346"," もと゛っています。"
"STR_89_35A"," つうしんたいせんを\"
"STR_89_36B"," しますか?」"
"STR_89_3B9","「いまのし゛ょうたいを\"
"STR_89_3CB"," セ-フ゛します。"
"STR_89_3DE"," よろしいて゛すか?」"
"STR_89_445","セ-フ゛しました!"
"STR_89_48A","つうしんたいせんか゛"
"STR_89_49A","て゛きません。"
"STR_89_4AB","つうしんケ-フ゛ルを\"
"STR_89_4BC","こ゛かくにんのうえ、"
"STR_89_4D0","はし゛めから\"
"STR_89_4DD","やりなおしてくた゛さい。"
"STR_89_4F8","たいせんの"
"STR_89_503","し゛ゅんひ゛か゛"
"STR_89_515","て゛きました。"
"STR_89_526","て゛は"
"STR_89_52F","たいせんをはし゛めます。"
"STR_89_578","かいせんか゛"
"STR_89_584","せつた゛んされました。"
"STR_89_599","つうしんケ-フ゛ルを"
"STR_89_5A9","こ゛かくにんのうえ"
"STR_89_5BC","はし゛めから"
"STR_89_5C8","やりなおしてくた゛さい"
"STR_89_5EF","ここは ほかのハッカ-と\"
"STR_89_602","アイテムやハ゛ク゛の こうかんを"
"STR_89_61C","おこなうところて゛す。"
"STR_89_631","こうかんしますか?"
"STR_89_681","いまのし゛ょうたいを\"
"STR_89_692","セ-フ゛してもいいて゛すか?"
"STR_89_6FC","セ-フ゛しました!"
"STR_89_744","こうかんを"
"STR_89_74F","おこなうことか゛て゛きません。"
"STR_89_768","つうしんケ-フ゛ルを"
"STR_89_778","こ゛かくにんのうえ、"
"STR_89_78C","はし゛めから"
"STR_89_798","やりなおしてくた゛さい。"
"STR_89_80F","トレ-ト゛"
"STR_89_817","ゆす゛る"
"STR_89_81E","ひきとる"
"STR_89_825","やめる"
"STR_89_88A","ハ゛ク゛やアイテムを\こうかんします"
"STR_89_8B0","ハ゛ク゛やアイテムを\あいてにわたします"
"STR_89_8D8","ハ゛ク゛やアイテムを\あいてからひきとります"
"STR_89_902","こうかんをやめます"
"STR_89_A51","ハ゛ク゛"
"STR_89_A58","チッフ゜"
"STR_89_A5F","ツ-ル"
"STR_89_A65","やめる"
"STR_89_D73","ハ゛ク゛か゛もちきれません"
"STR_89_DE3","チッフ゜か゛もちきれません"
"STR_89_E5F","ツ-ルか゛もちきれません"
"STR_89_F79","こうかんしました!"
"STR_89_FA6","あいてから\おうとうか゛ありません。"
"STR_89_FC2","つうしんか゛きれました"
"STR_89_1106","このハ゛ク゛て゛いいて゛すか?"
"STR_89_1271","このチッフ゜はこうかんて゛きません。"
"STR_89_12B1","このチッフ゜て゛いいて゛すか?"
"STR_89_141C","このツ-ルはこうかんて゛きません"
"STR_89_145A","このツ-ルて゛いいて゛すか?"
"STR_89_14B2","トレ-ト゛しますか?"
"STR_89_14C2","トレ-ト゛しますか?"
"STR_89_14D3","トレ-ト゛しますか?"
"STR_89_14E4","ゆす゛りますか?"
"STR_89_14F2","ゆす゛りますか?"
"STR_89_1502","ひきとるし゛ゅんひ゛をしています。"
"STR_89_1519","しは゛らくおまちくた゛さい。"
"STR_89_152D","つうしんに しっは゜いしました。"
"STR_89_1543","つうしんケ-フ゛ルを"
"STR_89_1553","こ゛かくにんのうえ、"
"STR_89_1563","はし゛めから"
"STR_89_156F","やりなおしてくた゛さい。"
"STR_89_1582","トレ-ト゛ちゅうて゛す。"
"STR_89_1594","しは゛らくおまちくた゛さい。"
"STR_89_15A8","つうしんに しっは゜いしました。"
"STR_89_15BE","つうしんケ-フ゛ルを"
"STR_89_15CE","こ゛かくにんのうえ、"
"STR_89_15DE","はし゛めから"
"STR_89_15EA","やりなおしてくた゛さい。"
"STR_89_15FD","つうしんちゅうて゛す。"
"STR_89_160E","しは゛らくおまちくた゛さい。"
"STR_89_1622","つうしんに しっは゜いしました。"
"STR_89_1638","つうしんケ-フ゛ルを"
"STR_89_1648","こ゛かくにんのうえ、"
"STR_89_1658","はし゛めから"
"STR_89_1664","やりなおしてくた゛さい。"
"STR_89_1676","これいし゛ょう"
"STR_89_1683","もつことか゛て゛きません。"
"STR_89_1696","あきをつくってから"
"STR_89_16A5","やりなおしてくた゛さい。"
"STR_89_16B8","つうしんに せいこうしました。"
"STR_89_16CD","つつ゛けて つうしんこうかんを"
"STR_89_16E2","おこないますか?"
"STR_8A_87","ウェルテ゛ハイト゛へい\"
"STR_8A_99","「アミラント゛はすて゛に"
"STR_8A_AF"," ウェルテ゛ハイト゛の\"
"STR_8A_C1"," りょうちた゛"
"STR_8A_D2"," て゛ていけ!」"
"STR_8A_1B4","ウェルテ゛ハイト゛へい\"
"STR_8A_1C6","「シ-ラント゛はすて゛に"
"STR_8A_1DC"," ウェルテ゛ハイト゛の\"
"STR_8A_1EE"," りょうちた゛"
"STR_8A_1FF"," て゛ていけ!」"
"STR_8A_2E1","ウェルテ゛ハイト゛へい\"
"STR_8A_2F3","「エアラント゛はすて゛に"
"STR_8A_309"," ウェルテ゛ハイト゛の\"
"STR_8A_31B"," りょうちた゛"
"STR_8A_32C"," て゛ていけ!」"
"STR_8A_40E","ウェルテ゛ハイト゛へい\"
"STR_8A_420","「おまえか?"
"STR_8A_430"," おれたちのし゛ゃまを\"
"STR_8A_442"," するやつは?」"
"STR_8A_524","ウェルテ゛ハイト゛へい\"
"STR_8A_536","「ここをとおりたかったら"
"STR_8A_54C"," オレをたおすんた゛な」"
"STR_8B_BA","ははおや\"
"STR_8B_C5","「そうそう"
"STR_8B_D4"," おとうさんから、\"
"STR_8B_E4"," たくはいひ゛んか゛"
"STR_8B_F8"," とと゛いているわよ\"
"STR_8B_10D"," 2かいの しょさいに\"
"STR_8B_11F"," おいてあるわ"
"STR_8B_130"," ユイちゃんと あそんた゛"
"STR_8B_143"," あとて゛いいから"
"STR_8B_156"," あとて゛\"
"STR_8B_162"," あけてみてね」"
"STR_8B_171","ははおや\"
"STR_8B_17C","「ほんとに"
"STR_8B_18B"," [bvm_7f]は\"
"STR_8B_195"," ねおきか゛わるいわねェ」"
"STR_8B_1A9","ははおや\"
"STR_8B_1B4","「きょうは しゅくた゛い"
"STR_8B_1CA"," ちゃんと やったの?」"
"STR_8B_1DD","ははおや\"
"STR_8B_1E8","「きのう、"
"STR_8B_1F7"," しゅくた゛いを\"
"STR_8B_206"," わすれたんた゛って?"
"STR_8B_21B"," ユイちゃんから\"
"STR_8B_22A"," きいたわよ。"
"STR_8B_23B"," しゅくた゛いか゛\"
"STR_8B_24B"," おわってから"
"STR_8B_25C"," あそひ゛に\"
"STR_8B_269"," いくのよ」"
"STR_8B_276","ははおや\"
"STR_8B_281","「きのうから"
"STR_8B_291"," テレヒ゛や て゛んわの\"
"STR_8B_2A4"," ちょうしか゛"
"STR_8B_2B5"," おかしいのよ」"
"STR_8B_2C4","ははおや\"
"STR_8B_2CF","「きのうから、"
"STR_8B_2E0"," テレヒ゛や\"
"STR_8B_2ED"," けいたいて゛んわの"
"STR_8B_301"," ちょうしか゛\"
"STR_8B_30F"," おかしいの。"
"STR_8B_320"," [bvm_7f]、\"
"STR_8B_32A"," わるいけと゛"
"STR_8B_33B"," ほうそうセンタ-に\"
"STR_8B_34C"," いって、し゛し゛ょうを"
"STR_8B_362"," きいてきてくれない?"
"STR_8B_377"," ほうそうセンタ-は\"
"STR_8B_388"," まちはす゛れの"
"STR_8B_39A"," きたのやまの\"
"STR_8B_3A8"," ふもとにあるわ」"
"STR_8B_3B8","ははおや\"
"STR_8B_3C3","「おとうさんも"
"STR_8B_3D4"," れんらくか゛\"
"STR_8B_3E2"," とれないし、"
"STR_8B_3F3"," と゛うすれは゛\"
"STR_8B_402"," いいの?」"
"STR_8B_40F","ははおや\"
"STR_8B_41A","「いえには゛かり"
"STR_8B_42C"," いないて゛\"
"STR_8B_439"," そとて゛"
"STR_8B_448"," あそんて゛らっしゃい」"
"STR_8C_87","ユイ\"
"STR_8C_90","「あ、コ゛メンね。"
"STR_8C_A3"," きょう あそへ゛なく\"
"STR_8C_B5"," なっちゃった。"
"STR_8C_C7"," さいきん\"
"STR_8C_D3"," インタ-ネットに"
"STR_8C_E6"," こってて\"
"STR_8C_F2"," いそか゛しいの。"
"STR_8C_105"," このモハ゛イルと\"
"STR_8C_115"," ハ゛イサ゛-て゛"
"STR_8C_128"," ハ゛ク゛サイトに\"
"STR_8C_138"," タ゛イフ゛て゛きるのよ!"
"STR_8C_14F"," え?\"
"STR_8C_159"," ハ゛ク゛サイト?"
"STR_8C_16C"," インタ-ネットのなかの"
"STR_8C_17E"," せかいのことを、"
"STR_8C_191"," ハ゛ク゛サイトって\"
"STR_8C_1A2"," いうのよ。"
"STR_8C_1B2"," ハ゛ク゛サイトて゛はね"
"STR_8C_1C4"," ハッカ-のひとたちか゛"
"STR_8C_1DA"," ハ゛ク゛を つかって\"
"STR_8C_1EC"," いろんなことをしてるの!"
"STR_8C_203"," カ゛-テ゛ィアン\"
"STR_8C_213"," っていう、"
"STR_8C_223"," ハ゛ク゛サイトを\"
"STR_8C_233"," まもっている"
"STR_8C_244"," ひとたちも\"
"STR_8C_251"," いるのよ。"
"STR_8C_261"," たしか\"
"STR_8C_26C"," あなたの おウチにも"
"STR_8C_281"," ハ゜ソコンか゛\"
"STR_8C_290"," あったわよね?"
"STR_8C_2A2"," ネットタ゛イフ゛\"
"STR_8C_2B2"," て゛きるかもね」"
"STR_8C_2DB","ユイ\"
"STR_8C_2E4","「おはよう!"
"STR_8C_2F4"," キ゛リキ゛りセ-フね\"
"STR_8C_306"," わたしのメ-ルの"
"STR_8C_319"," おかけ゛ね"
"STR_8C_329"," か゛っこうをかんりする\"
"STR_8C_33C"," コンヒ゜ュ-タ-か゛"
"STR_8C_351"," と゛うも\"
"STR_8C_35D"," おかしくなっちゃった"
"STR_8C_372"," みたい。\"
"STR_8C_37E"," カキ゛か゛あかないの」"
"STR_8C_3AA","ユイ\"
"STR_8C_3B3","「ねえねえねえ"
"STR_8C_3C4"," きいたきいた?"
"STR_8C_3D6"," なんた゛か みなとか゛\"
"STR_8C_3E9"," すこ゛いことに"
"STR_8C_3FB"," なってるみたいよ、\"
"STR_8C_40C"," いってみたら?"
"STR_8C_434","ユイ\"
"STR_8C_43D","「ムリしないて゛ね」"
"STR_8C_467","ユイ\"
"STR_8C_470","「ウフフ"
"STR_8C_47E"," [bvm_7f]\"
"STR_8C_487"," くん、"
"STR_8C_495"," なんかきゅうに\"
"STR_8C_4A4"," かっこよくなったね"
"STR_8C_4B8"," ウフフ」"
"STR_8D_74","ユイのハ゜ハ゜\"
"STR_8D_82","「うちのユイと"
"STR_8D_93"," なかよくしてくれよ」"
"STR_8D_BE","ユイのハ゜ハ゜\"
"STR_8D_CC","「ほうそうセンタ-かい?"
"STR_8D_E2"," ひた゛りにある\"
"STR_8D_F1"," わきみちから いけるよ"
"STR_8D_107"," て゛も あふ゛ないから\"
"STR_8D_11A"," はいらないようにね」"
"STR_8D_145","ユイのハ゜ハ゜\"
"STR_8D_153","「[bvm_7f]くん"
"STR_8D_161"," たいへんな\"
"STR_8D_16E"," ことになったよ"
"STR_8D_180"," うちのユイか゛\"
"STR_8D_18F"," なにものかに"
"STR_8D_1A0"," さらわれたんた゛」"
"STR_8D_1CA","ユイのハ゜ハ゜\"
"STR_8D_1D8","「[bvm_7f]くん"
"STR_8D_1E6"," ユイを\"
"STR_8D_1F1"," よろしくたのむよ」"
"STR_8E_D3","カ゛-ト゛マン\"
"STR_8E_E1","「ふ゛か゛いしゃは"
"STR_8E_F4"," たちいりきんした゛。"
"STR_8E_109"," とおすわけには\"
"STR_8E_118"," いかない"
"STR_8E_127"," もし、\"
"STR_8E_132"," とおりたいのなら"
"STR_8E_145"," ちからす゛くて゛\"
"STR_8E_155"," とおってみろ!」"
"STR_8E_1DB","カ゛-ト゛マン\"
"STR_8E_1E9","「まけた・・・。\"
"STR_8E_1FC"," カ゛-ト゛マン\"
"STR_8E_20B"," しっかくた゛・・・」"
"STR_8E_236","カ゛-ト゛マン\"
"STR_8E_244","「ここを"
"STR_8E_252"," とおすわけには\"
"STR_8E_261"," いかない!」"
"STR_8E_2E5","カ゛-ト゛マン\"
"STR_8E_2F3","「まけた・・・。"
"STR_8E_305"," カ゛-ト゛マン\"
"STR_8E_314"," しっかくた゛・・・」"
"STR_8E_33F","カ゛-ト゛マン\"
"STR_8E_34D","「はやくたおして、"
"STR_8E_360"," かえりたいせ゛」"
"STR_8E_3E6","カ゛-ト゛マン\"
"STR_8E_3F4","「オレか゛"
"STR_8E_403"," たおされちゃった\"
"STR_8E_413"," ・・・」"
"STR_8E_438","カ゛-ト゛マン\"
"STR_8E_446","「おれの"
"STR_8E_454"," マッチョハ゛ク゛と\"
"STR_8E_465"," ショ-フ゛"
"STR_8E_475"," しようってのかい!」"
"STR_8E_4FD","カ゛-ト゛マン\"
"STR_8E_50B","「オレの"
"STR_8E_519"," マッチョハ゛ク゛\"
"STR_8E_529"," か゛ぁ・・・」"
"STR_8E_551","ウェルテ゛ハイト゛\"
"STR_8E_561","「おまえ、"
"STR_8E_570"," カ゛-テ゛ィアンか\"
"STR_8E_581"," ここまて゛た゛な」"
"STR_8E_665","ウェルテ゛ハイト゛\"
"STR_8E_675","「ウェルテ゛ハイト゛を"
"STR_8E_68A"," あまくみるな!」"
"STR_8E_76D","ウェルテ゛ハイト゛\"
"STR_8E_77D","「おとなしく、ここから"
"STR_8E_792"," ひきかえせ!」"
"STR_8E_874","ウェルテ゛ハイト゛\"
"STR_8E_884","「お?"
"STR_8E_891"," ケンカ\"
"STR_8E_89C"," うろうってのか?"
"STR_8E_8AF"," かえりうちに\"
"STR_8E_8BD"," してやるせ゛!」"
"STR_8E_9A0","ウェルテ゛ハイト゛\"
"STR_8E_9B0","「これからは"
"STR_8E_9C0"," ウェルテ゛ハイト゛の\"
"STR_8E_9D2"," し゛た゛いさ"
"STR_8E_9E3"," おまえら、\"
"STR_8E_9F0"," カ゛-テ゛ィアンは"
"STR_8E_A04"," もうおしまいさ!」"
"STR_8F_D3","コックリ\"
"STR_8F_DE","「このヒ゛ルに"
"STR_8F_EF"," はいれるとは\"
"STR_8F_FD"," なかなかやるな!"
"STR_8F_110"," しょうふ゛た゛!」"
"STR_8F_197","コックリ\"
"STR_8F_1A2","「いいカモの"
"STR_8F_1B2"," はす゛た゛った\"
"STR_8F_1C1"," のに・・・」"
"STR_8F_1E8","ハ゛ンハ゛ン\"
"STR_8F_1F5","「おれさまし゛まんの"
"STR_8F_209"," ハ゛ク゛を\"
"STR_8F_216"," たおせるかな?"
"STR_8F_228"," ショ-フ゛た゛!」"
"STR_8F_2AF","ハ゛ンハ゛ン\"
"STR_8F_2BC","「たおせなかったのねェ"
"STR_8F_2D1"," おなかか゛\"
"STR_8F_2DE"," すいてたのかなァ」"
"STR_8F_308","ヤケ゛\"
"STR_8F_312","「ヘイ、ホ゛-イ"
"STR_8F_324"," オレサマに\"
"STR_8F_331"," かてるかな?」"
"STR_8F_33F"," "
"STR_8F_3BD","ヤケ゛\"
"STR_8F_3C7","「ヘイヘイヘイ、"
"STR_8F_3D9"," オレサマのマケた゛せ゛」"
"STR_8F_406","サッキィ\"
"STR_8F_411","「シ゛ロシ゛ロ"
"STR_8F_422"," みてんし゛ゃね-そ゛\"
"STR_8F_434"," やるってのか!」"
"STR_8F_4BA","サッキィ\"
"STR_8F_4C5","「まけたんた゛から"
"STR_8F_4D8"," シ゛ロシ゛ロ\"
"STR_8F_4E6"," みるなよ」"
"STR_8F_50C","カツ\"
"STR_8F_515","「ハ゛ク゛と゛うを"
"STR_8F_528"," きわめるため\"
"STR_8F_536"," おぬしと"
"STR_8F_545"," ショ-フ゛た゛!」"
"STR_8F_5CC","カツ\"
"STR_8F_5D5","「また゛また゛\"
"STR_8F_5E7"," しゅき゛ょうか゛\"
"STR_8F_5F7"," たりぬようた゛"
"STR_8F_609"," むねん!」"
"STR_8F_62F","シミシミ\"
"STR_8F_63A","「わたし、"
"STR_8F_649"," これからコ゛-コンなの"
"STR_8F_65B"," はやくやりましょ」"
"STR_8F_6E2","シミシミ\"
"STR_8F_6ED","「コ゛-コンに"
"STR_8F_6FE"," ちこくする-ッ」"
"STR_8F_727","コッコ\"
"STR_8F_731","「オレ、タタカウ"
"STR_8F_743"," オマエモ、\"
"STR_8F_750"," タタカウ」"
"STR_8F_7D3","コッコ\"
"STR_8F_7DD","「クヤシイ・・・」"
"STR_8F_806","シ゛ュッヘ゜\"
"STR_8F_813","「おまえ、"
"STR_8F_822"," いいハ゛ク゛\"
"STR_8F_830"," もってんし゛ゃん"
"STR_8F_843"," て゛もアタシのほうか゛"
"STR_8F_855"," いいハ゛ク゛た゛ね。"
"STR_8F_86A"," しょうふ゛た゛な!」"
"STR_8F_8F2","シ゛ュッヘ゜\"
"STR_8F_8FF","「ク、クヤシ-」"
"STR_8F_927","ウッキィ\"
"STR_8F_932","「あたいと"
"STR_8F_941"," しょうふ゛するっての?"
"STR_8F_953"," シ゛ョ-ト-し゛ゃん」"
"STR_8F_9DC","ウッキィ\"
"STR_8F_9E7","「ほんとに"
"STR_8F_9F6"," シ゛ョ-ト-し゛ゃん」"
"STR_90_D3","トックリ\"
"STR_90_DE","「ふつかよいか゛"
"STR_90_F0"," こわくて、\"
"STR_90_FD"," ハッカ-やれるか!"
"STR_90_111"," いくそ゛!」"
"STR_90_195","トックリ\"
"STR_90_1A0","「ハ゛トルは"
"STR_90_1B0"," シラフし゛ゃなきゃ\"
"STR_90_1C1"," タ゛メか・・・」"
"STR_90_1EA","ツ-ムラ\"
"STR_90_1F5","「ウチのハ゛ク゛は"
"STR_90_208"," えいようか゛いいから\"
"STR_90_21A"," つよいそ゛!」"
"STR_90_29F","ツ-ムラ\"
"STR_90_2AA","「あさこ゛はんぬきは"
"STR_90_2BE"," ちょっとムホ゛ウ\"
"STR_90_2CE"," た゛ったかな・・・」"
"STR_90_2F9","ヤノッチ\"
"STR_90_304","「オイオイオイ"
"STR_90_315"," オレサマに かてると\"
"STR_90_327"," おもってるワケ?"
"STR_90_33A"," そんなワケね-わな」"
"STR_90_3C2","ヤノッチ\"
"STR_90_3CD","「オイオイオイ、"
"STR_90_3DF"," オレサマの\"
"STR_90_3EC"," マケた゛せ゛」"
"STR_90_414","テ゛ク\"
"STR_90_41E","「オレ、"
"STR_90_42C"," テ゛クって\"
"STR_90_439"," いうんた゛けと゛"
"STR_90_44C"," テ゛クノホ゛ウし゛ゃ\"
"STR_90_45E"," ないそ゛」"
"STR_90_4E1","テ゛ク\"
"STR_90_4EB","「やっは゜り"
"STR_90_4FB"," テ゛クノホ゛ウ\"
"STR_90_50A"," かな・・・」"
"STR_90_531","スキ゛スキ゛\"
"STR_90_53E","「あら?"
"STR_90_54C"," わたしに\"
"STR_90_558"," なにかよう?"
"STR_90_569"," えっ\"
"STR_90_573"," ショ-フ゛したいの"
"STR_90_587"," しょ-か゛ない\"
"STR_90_596"," わねェ」"
"STR_90_618","スキ゛スキ゛\"
"STR_90_625","「あんたいか゛いと"
"STR_90_638"," つよいのねェ」"
"STR_90_660","ハ゜ックリ\"
"STR_90_66C","「ムシャムシャムシャ、"
"STR_90_681"," いま\"
"STR_90_68B"," しょくし゛ちゅうた゛!"
"STR_90_6A1"," し゛ゃまするやつは\"
"STR_90_6B2"," ゆるさんそ゛!」"
"STR_90_738","ハ゜ックリ\"
"STR_90_744","「たへ゛すき゛みたい"
"STR_90_758"," ちょっと\"
"STR_90_764"," タ゛イエットしよう」"
"STR_90_78F","ク-チャ\"
"STR_90_79A","「このふくにあう?"
"STR_90_7AD"," ことしのはやりよ\"
"STR_90_7BD"," きす゛つけたら、"
"STR_90_7D0"," しょ-ちしないわよ\"
"STR_90_7E1"," はやくやりましょ」"
"STR_90_868","ク-チャ\"
"STR_90_873","「あ-あ"
"STR_90_881"," せっかくかったのに\"
"STR_90_892"," シワた゛らけ・・・"
"STR_90_8A6"," クスン」"
"STR_90_8CB","キムチ\"
"STR_90_8D5","「おれっちのハ゛ク゛は"
"STR_90_8EA"," ほかとは\"
"STR_90_8F6"," ちょいと ちか゛うせ゛」"
"STR_90_980","キムチ\"
"STR_90_98A","「ちっとも"
"STR_90_999"," ちか゛わなかったのね」"
"STR_90_9C5","イカリン\"
"STR_90_9D0","「ここのムホウモノたちは"
"STR_90_9E6"," けっこう\"
"STR_90_9F2"," つよいて゛しょ?"
"STR_90_A05"," て゛もワタシか゛\"
